Region,District,FacilityName,Type,Town,Ownership,Latitude,Longitude
Volta,Krachi West,Borae Health Centre,Health Centre,Borae,Government,8.15676,-0.03478
Volta,Krachi West,Ehiamankyene Health Centre,Health Centre,Ehiamankyene,Government,7.99808,-0.061779999999999995
Volta,Krachi West,St. Lukes Clinic Chinderi,Clinic,Chinderi,CHAG,8.139,-0.139
Volta,Krachi West,Gyatoakroa CHPS,CHPS,Gyatoakroa,Government,8.179899,0.07513
Volta,Krachi West,Anyinamae Health Centre,Health Centre,Anyiname,Government,8.05525,-0.15415
Volta,Nkwanta,Nkwanta District Health Directorate,District Health Directorate,Nkwanta,Government,8.25756,0.50838
Volta,Nkwanta,Damanko Health Centre,Health Centre,Damanko,Government,8.68775,0.18494000000000002
Volta,Nkwanta,Kechebi Health Centre,Health Centre,Kechebi,Government,8.20548,0.39801
Volta,Nkwanta,Kpassa Health Centre,Health Centre,Kpassa,Government,8.49597,0.31394
Volta,Nkwanta,Tinjase Health Centre,Health Centre,Tinjase,Government,8.57005,0.40473000000000003
Volta,Nkwanta,Fame Clinic,Health Centre,Obanda,CHAG,7.94065,0.51134
Volta,Nkwanta,Pusupu Health Centre,Health Centre,Pusupu,Government,8.0521,0.49043000000000003
Volta,Nkwanta,Tutukpene Health Centre,Health Centre,Tutukpene,Government,8.09914,0.3935
Volta,Nkwanta,Bontibor Clinic,Health Centre,Bontibor,Government,8.08967,0.49736
Volta,Nkwanta,Sibi Clinic,Health Centre,Sibi,Government,8.61158,0.23133
Volta,Nkwanta,Keri Clinic,Health Centre,Keri,Government,8.38638,0.52767
Volta,Nkwanta,Obanda Health Centre,Health Centre,Obanda,Government,7.94337,0.51054
Volta,Nkwanta,Nyambong Health Centre,Health Centre,Nyambong,Government,8.36006,0.478
Volta,Nkwanta,Bonakye Health Centre,Health Centre,Bonakye,Government,8.4006,0.40342
Volta,Nkwanta,Brewaniase Health Centre,Health Centre,Brewaniase,Government,8.00635,0.5616800000000001
Volta,Nkwanta,Kpassa Chuch Of Pentecost Clinic,Health Centre,Kpassa,CHAG,8.49341,0.30398000000000003
Volta,Nkwanta,Nkwanta Dsitrict Hospital,District Hospital,Nkwanta,Government,8.25756,0.50838
Volta,Nkwanta,St. Joseph's Hospital,Hospital,Nkwanta,CHAG,8.24792,0.5213399999999999
Volta,Nkwanta,Agoufie CHPS,CHPS,Nkwanta,Government,8.34735,0.31913
Volta,Nkwanta,Kabiti CHPS,Clinic,Nkwanta,Government,8.31931,0.25061
Volta,Nkwanta,Nkwanta RCH,RCH,Nkwanta,Government,8.25756,0.50838
Volta,North Tongu,North Tongu District Health Directorate,District Health Directorate,Adidome,Government,6.074414,0.50339
Volta,North Tongu,Volo Health Centre,Health Centre,Volo,Government,6.06115,0.30833
Volta,North Tongu,Mafi Kumasi Health Centre,Health Centre,Mafi Kumasi,Government,6.27551,0.5713
Volta,North Tongu,Dofor Adidome Health Centre,Health Centre,Dofor Adidome,Government,6.11891,0.2442
Volta,North Tongu,Torgome Health Centre,Health Centre,Torgome,Government,6.11701,0.13748
Volta,North Tongu,Avedo Health Centre,Health Centre,Avedo,Government,6.1338,0.63666
Volta,North Tongu,Kpoviadzi Health Centre,Health Centre,Kpoviadzi,Government,6.20273,0.7097
Volta,North Tongu,Biodun Health Centre,Clinic,Adidome,Private,6.08012,0.50493
Volta,North Tongu,Mafi Sasekpe Health Centre,Health Centre,Mafi Sasekpe,Government,6.27226,0.61951
Volta,North Tongu,Fodzoku Health Centre,Health Centre,Fodzoku,Government,6.161980000000001,0.12465999999999999
Volta,North Tongu,Juapong Health Centre,Health Centre,Juapong,Government,6.2584800000000005,0.1406
Volta,North Tongu,Podoe Health Centre,Health Centre,Podoe,Government,6.29884,0.19677
Volta,North Tongu,Adidome Hospital,District Hospital,Adidome,Government,6.0734699999999995,0.49812
Volta,North Tongu,Battor Mission. Hospital,Hospital,Battor,CHAG,6.06849,0.40121999999999997
Volta,South Dayi,South Dayi District Health Directorate,District Health Directorate,Kpeve,Government,6.680439999999999,0.32456
Volta,South Dayi,Kpeve Health Centre,Health Centre,Kpeve,Government,6.6877,0.332
Volta,South Dayi,Wegbe Kpalime Health Centre,Health Centre,Wegbe,Government,6.654267,0.34308299999999997
Volta,South Dayi,Have Health Centre,Health Centre,Have,Government,6.75798,0.3611
Volta,South Dayi,Dzemeni E. P. Church Clinic,Health Centre,Dzemeni,Government,6.60048,0.17176
Volta,South Dayi,Kpalime Duga Health Centre,Health Centre,Kpalime Duga,Government,6.57345,0.18283
Volta,South Dayi,Hope Maternity Home,Maternity Home,Tongo Dzemeni,Private,6.6037300000000005,0.17457999999999999
Volta,South Dayi,Adzokoe Health Centre,Health Centre,Adzokoe,Government,6.625617,0.31266700000000003
Volta,South Dayi,Dzake Health Centre,Health Centre,Dzakeh,Government,6.5011,0.20109000000000002
Volta,South Dayi,Peki Government Hospital,District Hospital,Peki,Government,6.5337,0.22594
Volta,South Dayi,St Pauls Maternity Home,Maternity Home,Dzemeni,Private,6.60058,0.16716
Volta,South Dayi,Tongor Tsanakpe CHPS,CHPS,Tongor Tsanakpe,Government,6.60745,0.17126
Volta,South Tongu,South Tongu District Health Directorate,District Health Directorate,Sogakope,Government,6.002280000000001,0.59663
Volta,South Tongu,Comboni Polyclinic,Polyclinic,Sogakope,CHAG,6.00217,0.58532
Volta,South Tongu,Gamenu Health Centre,Health Centre,Gamenu,Government,5.79743,0.69163
Volta,South Tongu,Agbakope Health Centre,Health Centre,Agbakope,Government,6.03148,0.70957
Volta,South Tongu,Asidowui Health Centre,Health Centre,Asidowui,Government,5.913,0.62624
Volta,South Tongu,Agorta Health Centre,Health Centre,Agorta,Government,5.8511,0.6611899999999999
Volta,South Tongu,Dabala Health Centre,Health Centre,Dabala,Government,5.98588,0.6764600000000001
Volta,South Tongu,Good Sheperd Maternity Home,Maternity Home,Sogakope,Private,5.993119999999999,0.58098
Volta,South Tongu,Sogakope RCH,RCH,Sogakope,Government,6.00137,0.59492
Volta,South Tongu,Fame Clinic,Clinic,,Private,5.8878900000000005,0.6308699999999999
Volta,South Tongu,Kpotame Health Centre/Chps,Health Centre,Kpotame,Government,5.97668,0.52564
Volta,South Tongu,Tefle Health Centre,Health Centre,Tefle,Government,6.00073,0.56995
Volta,South Tongu,Adutor Health Centre,Health Centre,Adutor,Government,5.96221,0.6964899999999999
Volta,South Tongu,Dordoekope Health Centre,Health Centre,Dordoekope,Government,5.87685,0.60539
Volta,South Tongu,Dorkplorme CHPS,CHPS,Dorkplorme,Government,6.1159099999999995,0.7057399999999999
Volta,South Tongu,Sogakope District Hospital,District Hospital,Sogakope,Government,6.00774,0.61563
Volta,Hohoe,Wli Todzi Health Centre,Health Centre,Wli Todzi ,Government,,
Volta,Hohoe,Wli Cenral Health Centre,Health Centre,Wli Cenral ,Government,,
Volta,Hohoe,Hohoe RCH,RCH,Hohoe,Government,,
Volta,Hohoe,Liati Soba Health Centre,Health Centre,Liati Soba,Government,,
Volta,Hohoe,Goviefe Todzi Health Centre,Health Centre,Goviefe Todzi ,Government,,
Volta,Hohoe,St micheal's Clinic,Clinic,,Private,,
Volta,Hohoe,Dr. Quarcoo's Clinic,Clinic,,Private,,
Volta,Hohoe,Noamesi's Herbal Clinic,Clinic,Hohoe,Private,,
Volta,Jasikan,Nkonya Ntsumuru RCH,RCH,Nkonya,Government,,
Volta,Jasikan,Tepa Amanya RCH,RCH,Tepa ,Government,,
Volta,Jasikan,Guaman CHPS,CHPS,Guaman,Government,,
Volta,Jasikan,Akporsorkubi Health Centre,Health Centre,Akporsorkubi ,Government,,
Volta,Jasikan,Takrabe Clinic,Clinic,Takrabe,Government,,
Volta,Jasikan,Kyirahi Clinic,Clinic,Kyirahi,Government,,
Volta,Jasikan,Green Hill Clinic,Clinic,,Private,,
Volta,Jasikan,St Anthony Maternity Home,Maternity Home,,CHAG,,
Volta,Jasikan,Gbedemah Maternity Home,Maternity Home,,Private,,
Volta,Jasikan,Truth Maternity Home,Maternity Home,,Private,,
Volta,Jasikan,Odumanse Clinic,Clinic,,Government,,
Volta,Jasikan,Dzolu Community Clinic,Clinic,,Government,,
Volta,Kadjebi,Pepesu CHPS,CHPS,Dodi    ,Government,,
Volta,Keta,EP Church Clinic,Clinic,,CHAG,,
Volta,Keta,Shime Health Centre,Health Centre,Shime,Government,,
Volta,Keta,Keta Health Assistants Training School ,Training Institution,Keta,Government,,
Volta,Keta,Kedze Health Centre,Health Centre,Kedze,Government,,
Volta,Keta,Tsiame Health Centre,Health Centre,Tsiame,Government,,
Volta,Keta,Dzelukope Health Centre,Health Centre,Dzelukope ,Government,,
Volta,Keta,Sasiame CHPS,CHPS,Sasiame,Government,,
Volta,Keta,God's Grace Maternity Home,Maternity Home,,Private,,
Volta,Keta,St Thomas Clinic,Clinic,,Private,,
Volta,Keta,Atorkor CHPS,CHPS,Atorkor,Government,,
Volta,Ketu,Fiamafle Clinic,Clinic,Fiamafle,Government,,
Volta,Ketu,Agbozume Health Centre,Health Centre,Agbozume,Government,,
Volta,Ketu,Agbozume RCH,RCH,Agbozume,Government,,
Volta,Ketu,Kpoglu CHPS,CHPS,Kpoglu,Government,,
Volta,Ketu,Wudoaba RCH,RCH,Wudoaba ,Government,,
Volta,Ketu,Dzigbordi Redemption Clinic,Clinic,,Private,,
Volta,Ketu,Ebenezer Clinic,Clinic,,Private,,
Volta,Ketu,E. K. Clinic,Clinic,,Private,,
Volta,Ketu,Elavanyo Clinc,Clinic,,Private,,
Volta,Ketu,Mass Clinic,Clinic,,Private,,
Volta,Ketu,Mawuenyega Maternity Home,Maternity Home,,Private,,
Volta,Ketu,Atlantic Clinic,Clinic,,Private,,
Volta,Ketu,St Christopher Maternity Home,Maternity Home,,Private,,
Volta,Ketu,Tublukope CHPS,CHPS,Tublukope,Government,,
Volta,Kpando,Fesi CHPS,CHPS,Fesi,Government,,
Volta,Kpando,Dafor CHPS,CHPS,Dafor,Government,,
Volta,Kpando,Anfoega RCH,RCH,Anfoega ,Government,,
Volta,Kpando,Bume CHPS,CHPS,Bume,Government,,
Volta,Kpando,Torkor Health Centre,Health Centre,Torkor,Government,,
Volta,Kpando,Sovie RCH,RCH,Sovie,Government,,
Volta,Kpando,Agbenorxoe Health Centre,Health Centre,Agbenorxoe,Government,,
Volta,Kpando,Tsyome Sabadu Health Centre,Health Centre,Tsyome Sabadu ,Government,,
Volta,Kpando,Gbefi CHPS,CHPS,Gbefi ,Government,,
Volta,Krachi East,Dambai Health Centre,Health Centre,Dambai,Government,,
Volta,Krachi East,Njere CHPS,CHPS,Njere,Government,,
Volta,Krachi East,Anyiremu CHPS,CHPS,Anyiremu,Government,,
Volta,Krachi East,Kparikpari RCH,RCH,Kparikpari,Government,,
Volta,Krachi West,Zongo Macheri RCH,RCH,Zongo Macheri,Government,,
Volta,Krachi West,Bejamasu Health Centre,Health Centre,Bejamasu,Government,,
Volta,Krachi West,Grubi Health Centre,Health Centre,Grubi ,Government,,
Volta,Krachi West,Chindere RCH,RCH,Chindere,Government,,
Volta,Krachi West,Tete RCH,RCH,Tete,government,,
Volta,Nkwanta,Alukpatsa CHPS,CHPS,Alukpatsa,Government,,
Volta,Nkwanta,Banda Health Centre,Health Centre,Banda,Government,,
Volta,Nkwanta,Koni Clinic,Clinic,Koni,Government,,
Volta,Nkwanta,Koe CHPS,CHPS,Koe,Government,,
Volta,Nkwanta,Kpassa Maternity Home,Maternity Home,Kpassa,Private,,
Volta,Nkwanta,Azua CHPS,CHPS,Azua,Government,,
Volta,Nkwanta,Ofosu CHPS,CHPS,Ofosu,Government,,
Volta,Nkwanta,Odumasi CHPS,CHPS,Odumasi,Government,,
Volta,Nkwanta,Sibi Hill Top CHPS,CHPS,Sibi Hill Top,Government,,
Volta,Nkwanta,Salifu CHPS,CHPS,Salifu,Government,,
Volta,North Tongu,Woekpoe CHPS,CHPS,Woekpoe,Government,,
Volta,North Tongu,Mafi Agoe CHPS,CHPS,Agoe,Government,,
Volta,North Tongu,Kpogadzi CHPS,CHPS,Kpogadzi ,Government,,
Volta,North Tongu,Mafi Agoe CHPS,CHPS,Mafi Agoe,Government,,
Volta,North Tongu,Fame Clinic,Clinic,Kpoviadzi,Private,,
Volta,North Tongu,Avedotoe CHPS,CHPS,Kpogadzi ,Government,,
Volta,South Dayi,Agbate CHPS,CHPS,Agbate,government,,
Volta,South Dayi,Lave CHPS,CHPS,Lave,Government,,
Volta,South Dayi,Peki RCH,RCH,Peki,government,,
Volta,South Dayi,Tsanakpe Health Centre,Health Centre,Tsanakpe,government,,
Volta,South Dayi,Abui CHPS,CHPS,Abui,government,,
Volta,South Dayi,E. P. Clinic,Clinic,Kpalime/Tongor,CHAG,,
Volta,South Dayi,Salam Maternity Home,Maternity Home,Kayra,Private,,
Volta,South Dayi,Tseyinu CHPS,CHPS,Tseyinu,Government,,
Volta,South Tongu,Akpalale Christian Clinic,Clinic,Akpalale,Private,,
Volta,South Tongu,PPAG,Clinic,Sogakope,Private,,
Volta,South Tongu,Sokutsime CHPS,CHPS,Sokutsime,Government,,
Volta,Akatsi,Agormor CHPS,CHPS,Agormor,Government,6.24924,0.78987
Volta,Akatsi,Akatsi District Health Directorate,District Health Directorate,Akatsi,Government,6.13877,0.80901
Volta,Akatsi,Akatsi District Hospital,District Hospital,Akatsi,Government,6.13877,0.80901
Volta,Akatsi,Asafotsi CHPS,CHPS,Asafotsi,Government,6.19757,0.87044
Volta,Akatsi,Atidzive CHPS,CHPS,Atidzive,Government,6.12007,0.8511200000000001
Volta,Akatsi,Ave Dakpe Health Centre,Health Centre,Ave Dakpa,Government,6.36786,0.85134
Volta,Akatsi,Ave Afiadenyigba CHPS,CHPS,Ave-Afiadenyigba,Government,6.330830000000001,0.8792399999999999
Volta,Akatsi,Avenorpedo Health Centre,Health Centre,Avenorpedo,Government,6.05781,0.85014
Volta,Akatsi,Avenorpeme Health Centre,Health Centre,Avenorpeme,Government,6.00101,0.82452
Volta,Akatsi,Avevi CHPS,CHPS,Avevi,Government,6.2667,0.81921
Volta,Akatsi,Bethel Clinic,Clinic,Akatsi,Private,6.12139,0.81107
Volta,Akatsi,Ave Dzalele CHPS,CHPS,Dzalele,Government,6.41447,0.75754
Volta,Akatsi,Dzogadze CHPS,CHPS,Dzogadze,Government,6.1119,0.87213
Volta,Akatsi,Gefia Health Centre,Health Centre,Gefia,Government,6.15753,0.8542700000000001
Volta,Akatsi,Hoggar Clinic,Hospital,Akatsi,Private,6.12976,0.7955300000000001
Volta,Akatsi,Nancy Maternity Home,Maternity Home,Akatsi,Private,6.12855,0.79422
Volta,Akatsi,Ave Xevi CHPS,CHPS,Ave Xevi,Government,,
Volta,Akatsi,Gornikope CHPS,CHPS,Gonikope,Government,,
Volta,Akatsi,Sremanu CHPS,CHPS,Sremanu,Government,,
Volta,Akatsi,St Peters Maternity Home,Maternity Home,Akatsi,Private,6.12747,0.80371
Volta,Akatsi,Wute Health Centre,Health Centre,Wute,Government,6.21657,0.7246199999999999
Volta,Akatsi,Xavi CHPS,CHPS,Xavi,Government,,
Volta,Ho Municipal,Ho School of Hygiene,Training Institution,Ho,Government,,
Western,Ahanta West,Agona Health Centre,Health Centre,Agona Nkwanta,Government,4.8899300000000006,-1.9643400000000002
Western,Ahanta West,Susupapa Clinic,Clinic,Fretsi,Private,4.8779699999999995,-1.91619
Western,Ahanta West,Fasin CHPS,CHPS,Fasin,Government,4.92707,-1.94305
Western,Ahanta West,Ahanta West District Health Directorate,District Health Directorate,Agona Nkwanta,Government,4.88931,-1.9598400000000002
Western,Ahanta West,Apowa Health Centre ,Health Centre,Apowa,Government,4.888240000000001,-1.8120599999999998
Western,Ahanta West,Asamasa CHPS,Clinic,Asemasa,Private,4.8537300000000005,-1.8914
Western,Ahanta West,Holy Child Clinic,Clinic,Egyam,CHAG,4.86855,-1.85769
Western,Ahanta West,St. Vincent De Paul Clinic,Clinic,Apowa,Private,4.892180000000001,-1.8129
Western,Ahanta West,Dixcove Hospital.,District Hospital,Dixcove,Government,4.79799,-1.9497799999999998
Western,Ahanta West,Egyambra CHPS,CHPS,Egyambra,Government,4.82067,-2.1698
Western,Ahanta West,Princesstown Health Centre,Health Centre,Princesstown,Government,4.7961800000000006,-2.13338
Western,Ahanta West,Grel Clinic,Clinic,Abura,Quasi-Government,4.90419,-2.06618
Western,Ahanta West,Abura RCH,Clinic,Abura,Government,4.91277,-2.06019
Western,Ahanta West,Ewusiejoe CHPS,CHPS,Ewusiejoe,Government,,
Western,Ahanta West,Egyam Catholic Health Centre,Health Centre,Egyam,CHAG,,
Western,Ahanta West,New Amanful CHPS,CHPS,New Amanful,Government,,
Western,Ahanta West,Kejebil CHPS,CHPS,Kajebil,Government,,
Western,Ahanta West,Akuba Ewoo Midwife/Maternity ,Maternity Home,Akuba Ewoo,Private,,
Western,Ahanta West,Akwidaa CHPS,CHPS,Akwidaa,Government,,
Western,Ahanta West,Nana Hima-Dekyi Hospital,District Hospital,,Government,,
Western,Ahanta West,Butre CHPS,CHPS,Butre,Government,,
Western,Aowin Suaman,Boinso Health Centre,Health Centre,Boinso,Government,5.55545,-2.7221
Western,Aowin Suaman,Ama Dansowaa Maternity Home,Clinic,Dadieso,Private,6.11914,-3.0371599999999996
Western,Aowin Suaman,Eno Mary Maternity Home,Maternity Home,Dadieso,Private,6.11798,-3.02821
Western,Aowin Suaman,Dadieso Health Centre,Health Centre,Dadieso,Government,6.1177,-3.03295
Western,Aowin Suaman,Akontombra Nkwanta Health Centre,Health Centre,Akontombra Nkwanta,Government,5.975569999999999,-2.94089
Western,Aowin Suaman,Achimfo Health Centre,Health Centre,Achimfo,Government,5.78423,-2.7227799999999998
Western,Aowin Suaman,Presby Health Centre,Health Centre,Enchi,CHAG,5.80861,-2.83425
Western,Aowin Suaman,Enchi Government Hospital ,District Hospital,Enchi,Government,5.82974,-2.82118
Western,Aowin Suaman,Aowin Suaman District Health Directorate,District Health Directorate,Enchi,Government,5.82961,-2.82125
Western,Aowin Suaman,Amonie Community Clinic,Clinic,Amonie,Private,5.71192,-2.79694
Western,Aowin Suaman,Sewum Health Centre,Health Centre,Sewum,Government,5.676130000000001,-2.81908
Western,Aowin Suaman,Acquai Allah Health Centre,Health Centre,Acquai Allah,Government,5.88419,-2.66443
Western,Aowin Suaman,Adjoum Community Clinic,Clinic,Adjoum,Private,5.69325,-2.65496
Western,Aowin Suaman,Papueso Presby Clinic,Clinic,Papueso,CHAG,5.74685,-2.7183
Western,Aowin Suaman,Yiwabra Health Centre,Health Centre,Yiwabra,Government,5.75901,-2.66201
Western,Bia,Dormaaman Clinic,Clinic,Adabokrom,Private,6.82057,-3.01956
Western,Bia,Adabokrom CHPS,CHPS,Adabokrom,Government,6.83139,-3.02535
Western,Bia,Camp15 Junction PHC Clinic,Clinic,Camp15 Junction,Private,6.82763,-2.90751
Western,Bia,Camp 15 CHPS,CHPS,Camp15,Government,6.795,-2.9045099999999997
Western,Bia,Peace Maternity Home,Maternity Home,Adabokrom,Private,6.82523,-3.0200299999999998
Western,Bia,Amoakrom PHC Clinic,Clinic,Amoakrom,Private,6.597510000000001,-3.18194
Western,Bia,Eno Yeboah Clinic,Clinic,Oseikojokrom,Private,6.66136,-3.2351400000000003
Western,Bia,St.Ann's Midwife/Maternity,Maternity Home,Oseikojokrom,Private,6.66045,-3.23505
Western,Bia,Oseikojokrom CHPS,CHPS,Osei Kojokrom,Government,6.659269999999999,-3.23588
Western,Bia,Brebre CHPS,CHPS,Brebre,Government,6.603260000000001,-3.22566
Western,Bia,Lizzy's Maternity Home,Maternity Home,Akaatiso,Private,6.405819999999999,-3.19942
Western,Bia,Gina's Maternity Home,Maternity Home,Akaatiso,Private,6.40912,-3.19761
Western,Bia,Aduana Clinic,Clinic,New Abesim,Private,6.46655,-3.1829
Western,Bia,Kwamebikrom Presby Clinic,Clinic,Kwamebikrom,Private,6.6311,-3.11872
Western,Bia,St. Joseph Clinic,Clinic,Sukusuko,Private,6.50954,-3.18253
Western,Bia,Florence Midwife/Maternity,Maternity Home,Debiso,Private,6.662960000000001,-3.0923599999999998
Western,Bia,Kojoaba CHPS,CHPS,Kojoaba,Private,6.66861,-3.18382
Western,Bia,Essam Health Centre,Health Centre,Essam,Government,6.66527,-3.1069400000000003
Western,Bia,Bia District Health Directorate,District Health Directorate,Essem,Government,6.66527,-3.1069400000000003
Western,Bia,Prapamase Community Clinic,Clinic,Prampamase,Government,6.658289999999999,-2.9014599999999997
Western,Bia,Osbert Maternity Home,Maternity Home,Elluokrom,Private,6.524290000000001,-2.92798
Western,Bia,Ahmadiyya Clinic,Clinic,Asuonta,Private,6.5490699999999995,-2.96908
Western,Bia,Mempeasem Health Centre,Health Centre,Mempeasem,Government,6.49452,-2.98921
Western,Bia,Mayera Community Clinic,Clinic,Mayera,Private,6.83325,-3.19886
Western,Bia,Nkwantakese PHC Clinic,Clinic,Nkwantakese,Private,6.82385,-3.19707
Western,Bia,Kaase Health Centre,Health Centre,Kaase,Government,6.859360000000001,-3.15232
Western,Bia,St.Augustine Community Clinic,Clinic,Adiema,Private,6.72947,-3.15666
Western,Bia,Angela Catholic Clinic,Clinic,Yawmatwa,CHAG,6.76395,-3.1835299999999997
Western,Bia,Kristo Nti Maternity Home,Maternity Home,Yawmatwa,Private,6.76802,-3.18959
Western,Bia,Adumkrom PHC Clinic,Clinic,Adumkrom,Private,6.886369999999999,-3.1492400000000003
Western,Bia,Alhajikrom PHC Clinic,Clinic,Alhajikrom,Government,6.895560000000001,-3.1184
Western,Bia,Boafo Yena Clinic,CHPS,Ahimakrom,Private,6.9459,-3.1259
Western,Bia,Merciful Clinic,Clinic,Yawatwa,Private,6.85508,-3.1579900000000003
Western,Bia,Saviour's Clinic,Clinic,Mangoase,Private,6.82332,-3.13464
Western,Bia,Church of Pentecost Clinic,Clinic,Yawmatwa,CHAG,6.76584,-3.19595
Western,Bibiani-Anhwiaso-Bekwai,Anhwiaso Health Centre,Health Centre,Anhwiaso,Government,6.33124,-2.25592
Western,Bibiani-Anhwiaso-Bekwai,St.Pauls Clinic,Clinic,Anhwiaso,Private,6.33023,-2.2515
Western,Bibiani-Anhwiaso-Bekwai,Sefwi Wenchi Clinic,Clinic,Sefwi Wenchi,Government,6.37367,-2.3095
Western,Bibiani-Anhwiaso-Bekwai,Mmerewa Community Clinic,Clinic,Merewa,Government,6.28608,-2.13631
